patent_id,title,abstract,filing_date,year
4240349,Foldable linear explosive charge,,1980-12-23,1980
4243595,15-Substituted-omega-pentanorprostaglandins,,1981-01-06,1981
4243830,Alkylation process,,1981-01-06,1981
4243670,.alpha.-(4-Biphenylyl)-benzyl-azolium salts and their use for combating micro-organisms,,1981-01-06,1981
4243499,Process for electrolytic recovery of zinc from zinc sulfate solutions,,1981-01-06,1981
4245568,Roof baffles for fluework transporting dust-laden gases,,1981-01-20,1981
4247082,Fluid jack and locking device,,1981-01-27,1981
4247121,Piston rod seal,,1981-01-27,1981
4247545,"11-Deoxy anthracycline antibiotics, their preparation and use",,1981-01-27,1981
4247559,N-substituted maleimides in liquid concentrates,,1981-01-27,1981
4247634,Culture cup and method for sampling and microbial-count determination,,1981-01-27,1981
4247984,Knife and chopper board combination,,1981-02-03,1981
4249083,Solar electrical generator,,1981-02-03,1981
4250699,Clipping apparatus,,1981-02-17,1981
4250668,Ceiling structure,,1981-02-17,1981
4255745,Apparatus for audible altering of enclosure opening,,1981-03-10,1981
4259019,"Apparatus for the automatic alignment of two superimposed objects, for example a semiconductor wafer and a transparent mask",,1981-03-31,1981
4262602,Covered hopper car partition attachment stiffness sheet modifier,,1981-04-21,1981
4263666,Device for correcting digital display used in electronic timepieces,,1981-04-21,1981
4264571,Radioimmunoassay of thymosin .alpha..sub.1,,1981-04-28,1981
4266873,Collinear aiming light image viewer,,1981-05-12,1981
4268188,Process for reducing possibility of leaching of heavy metals from used petroleum cracking catalyst in land fills,,1981-05-19,1981
4268134,Lightweight laminated photochromic lenses,,1981-05-19,1981
4270740,Apparatus for producing molten iron by submerged combustion,,1981-06-02,1981
4270916,Dyeing composition and method,,1981-06-02,1981
4270977,Process for preparing water sorptive products,,1981-06-02,1981
4272725,Interface circuit for use with electronic control devices,,1981-06-09,1981
4274058,Amplifier with separate AC and DC feedback loops,,1981-06-16,1981
4276257,Catalytic alkylation of hydrocarbons,,1981-06-30,1981
RE30666,Audio visual information system,,1981-07-07,1981
4277434,Injection molding resilient ring clip,,1981-07-07,1981
4280577,Temperature-protected weighing apparatus with bearing enclosure,,1981-07-28,1981
4280236,Self-uncapping honeycomb and extractor means for use therewith,,1981-07-28,1981
4282768,Vibration isolation mount for gear shifter,,1981-08-11,1981
4283606,Coaxial loudspeaker system,,1981-08-11,1981
4285020,Tape cassette,,1981-08-18,1981
4287346,Cyanoguanidine derivatives,,1981-09-01,1981
4291020,"Inactivation of non-A, non-B hepatitis agent",,1981-09-22,1981
4290647,Hinge mount assembly for reclinable seat,,1981-09-22,1981
4291429,Drill attachment,,1981-09-29,1981
4291545,Absorption heat pump,,1981-09-29,1981
4293322,Distillative separation of carbon dioxide from hydrogen sulfide,,1981-10-06,1981
4292867,Apparatus and method for slitting elongated rolls of material,,1981-10-06,1981
4293796,Traffic light dimming technique and circuitry,,1981-10-06,1981
4295330,Re-attachment device for an open-end type spinning frame,,1981-10-20,1981
D261499,Storage trunk for a pickup truck,,1981-10-27,1981
4298121,Connected temporary fastening nails for use in the adhesive installation of ornamental plywood,,1981-11-03,1981
4302480,Thin cover sheet for use in microscopic staining and a process for its production,,1981-11-24,1981
4301728,Rotary printing press with a bumping mechanism,,1981-11-24,1981
4302960,Portable hose fitting crimping device,,1981-12-01,1981
4304102,Refrigeration purging system,,1981-12-08,1981
4305144,Optically reproducing and tracking system for spiral information track,,1981-12-08,1981
4304842,Process and apparatus for the manufacture of a relief printing form and the printing form thus manufactured,,1981-12-08,1981
4306145,High stability no feedback optical transistor amplifier system,,1981-12-15,1981
4306153,Nondispersive infrared gas analyzer,,1981-12-15,1981
4306895,Coal stacking tower dust control system,,1981-12-22,1981
4309480,Iron blue nacreous pigments,,1982-01-05,1982
4308999,Method and apparatus for longitudinally reinforcing continuously generated plastic pipe,,1982-01-05,1982
4309915,Automotive transmission,,1982-01-12,1982
4311538,Method of sealing an inner cover arranged in a box annealing furnace used for producing grain-oriented silicon steel sheets,,1982-01-19,1982
4315294,Computer tape drive and cleaner apparatus,,1982-02-09,1982
4315305,Controlled D-C power supply,,1982-02-09,1982
4314886,Mechanically agitated liquid-vapor contacting apparatus,,1982-02-09,1982
4314488,Hydraulic control valve system with a pressure regulator for a planetary gear transmission,,1982-02-09,1982
D263117,Combined bottle and squeegee package,,1982-02-23,1982
4319049,"Bis hydroxymethyl tricyclo (5,2,1,0.sup.2,6) decane",,1982-03-09,1982
4319010,Process for the polymerization of alkenes,,1982-03-09,1982
4320226,Water soluble guar product and method for making it,,1982-03-16,1982
4319717,Spray gun for applying granulated material,,1982-03-16,1982
4321698,Temperature compensated quartz wristwatch with memory stored predetermined temperature compensating data,,1982-03-23,1982
D263699,Power cord plug,,1982-04-06,1982
4322877,Method of making piezoelectric polymeric acoustic transducer,,1982-04-06,1982
4323908,Resonant purging of drop-on-demand ink jet print heads,,1982-04-06,1982
4325096,Zero-phase current transformer,,1982-04-13,1982
4325182,Fast isolation diffusion,,1982-04-20,1982
4327319,Active power supply ripple filter,,1982-04-27,1982
4327121,Release coatings,,1982-04-27,1982
4327805,Method for producing viscous hydrocarbons,,1982-05-04,1982
4328936,Magnetic tape cassette gasket,,1982-05-11,1982
4333759,"Herbicidal 5-cyano-2,3-dihydro-benzofuran-2-ones",,1982-06-08,1982
4336256,Pyridoindole derivatives,,1982-06-22,1982
4336726,Chain stop for saw chain grinder,,1982-06-29,1982
4337272,Amino-ethanol derivatives,,1982-06-29,1982
4338322,"1,4-Dihydropyridine derivatives, pharmaceutical compositions containing same and methods of effecting vasodilation using same",,1982-07-06,1982
4338057,Handling rod-like articles,,1982-07-06,1982
4342398,Self-supporting plastic container for liquids,,1982-08-03,1982
4345757,Anchored massage and exercising bar,,1982-08-24,1982
4353668,Hopper bottom unit,,1982-10-12,1982
4353860,Method for pressure forming pipe bells,,1982-10-12,1982
4353955,Polyurethane foam - fabric composite,,1982-10-12,1982
4354661,Constant velocity diffuser,,1982-10-19,1982
4355708,Disc brakes,,1982-10-26,1982
4358667,Cartridge-type electric immersion heating element having an integrally contained thermostat,,1982-11-09,1982
4358123,Attachment for a ground traversing device and/or a ground traversing device,,1982-11-09,1982
4358929,Solar power system,,1982-11-16,1982
4360601,Process for extraction of fluorinated copolymers with fluorocarbons,,1982-11-23,1982
4361517,Continuous soap stock splitting,,1982-11-30,1982
4362003,Cantle saddle,,1982-12-07,1982
4363398,Scraper-chain conveyors,,1982-12-14,1982
4363568,Conductors for a guyed tower and method for installing same,,1982-12-14,1982
4363935,Mobile radio telephone system,,1982-12-14,1982
4364873,Method of making aluminum alkyls,,1982-12-21,1982
4366357,High frequency heating apparatus,,1982-12-28,1982
4365989,"2-Thiocyanomethylthio-4,4-dialkyl-5-substituted-thiazoline fungicides",,1982-12-28,1982
4369153,Machine for casting concrete members,,1983-01-18,1983
4371802,Half-pitch capacitor induction motor,,1983-02-01,1983
4372787,Method for ultrasonic cleaning of radiators,,1983-02-08,1983
4377192,Pitcher-like vessel with reinforced handle,,1983-03-22,1983
4378343,Process for producing carbon fiber tows,,1983-03-29,1983
D268660,Motortricycle,,1983-04-19,1983
4385755,Clamping device,,1983-05-31,1983
4386347,"Method of, and apparatus for, increased resolution slewing of a bar-graph-display data input/output system",,1983-05-31,1983
4386548,Shoulder rest for a string instrument,,1983-06-07,1983
4389837,Ply yarn spinning assembly,,1983-06-28,1983
4390891,Semiconductor component with a plurality of semiconductor elements,,1983-06-28,1983
4389787,Gauge for the geometrical and/or dimensional checking of pieces rotating about a geometrical axis,,1983-06-28,1983
4391756,Organo-monovalent aurus complex catalysts for the manufacture of olefin oxides,,1983-07-05,1983
4392388,Gas sampler for aerosol atmosphere,,1983-07-12,1983
4392812,Control circuit for gasified liquid fuel combustion apparatus,,1983-07-12,1983
4396816,Apparatus for processing polyethylene terephthalate preforms,,1983-08-02,1983
4396549,Copper phthalocyanine blue reactive dye,,1983-08-02,1983
4400797,Read only memory using static induction transistor,,1983-08-23,1983
4400927,Method of forming a skeletal dome structure in situ,,1983-08-30,1983
4401714,"Corrosion resistant positive electrode for high-temperature, secondary electrochemical cell",,1983-08-30,1983
4401016,Aerated drinks machine,,1983-08-30,1983
D270409,Storage module,,1983-09-06,1983
4405777,"Preparation of a polyamide from lactam, ammonium salt of unsaturated acid and unsaturated nitrile",,1983-09-20,1983
4405742,Process for the production of high molecular weight polychloroprene and its use as a starting material for adhesives,,1983-09-20,1983
4407407,Method for rotating and conveying coils,,1983-10-04,1983
4407288,Implantable heart stimulator and stimulation method,,1983-10-04,1983
4407392,Safety scaffold for metal melting furnaces,,1983-10-04,1983
4410267,Hand-held lens meter,,1983-10-18,1983
4410005,Pilot operated relief valve,,1983-10-18,1983
4415812,Electric starting system,,1983-11-15,1983
4416182,Keyboard instrument teaching device,,1983-11-22,1983
4416715,Method and apparatus for fabricating insulative panel,,1983-11-22,1983
4416732,Horizontal coke oven battery,,1983-11-22,1983
4417852,Marine propeller with replaceable blade sections,,1983-11-29,1983
4422828,Method of and apparatus for increasing propulsive efficiency of aircraft propellers,,1983-12-27,1983
4424501,Electromagnetic contactor having improved contact structure,,1984-01-03,1984
4424567,Electronic cash register with timekeeper,,1984-01-03,1984
4426063,"Terminal pipe fitting provided with a self-locking device for the releasable coupling to a flanged mouth, particulary for the loading of a fluid oil product into a lorry tank",,1984-01-17,1984
4426349,Process for improving dimensional stability of video disc caddy,,1984-01-17,1984
4426108,Tamper indicator,,1984-01-17,1984
4429764,Scaffold system for use in sandblasting,,1984-02-07,1984
4432470,Multicomponent liquid mixing and dispensing assembly,,1984-02-21,1984
4437146,Boost power supply having power factor correction circuit,,1984-03-13,1984
4436815,Method for stabilizing and selecting recombinant DNA containing host cells,,1984-03-13,1984
4439171,Derailleur mechanism,,1984-03-27,1984
4439503,Metal-organic liquid depolarizer electrochemical cell,,1984-03-27,1984
4439801,Electrical load imbalance detection and protection apparatus,,1984-03-27,1984
4443023,Method and device for displacing the head tube of a bicycle,,1984-04-17,1984
4443435,Prodrugs of 6-mercaptopurine and 6-mercaptopurine ribosides and therapeutic compositions and methods employing them,,1984-04-17,1984
RE31564,Hyperextension back brace,,1984-04-24,1984
4445108,Piezoresistive transducers employing the spreading resistance effect,,1984-04-24,1984
4445950,Method for preparing artistic works with yarn,,1984-05-01,1984
4446676,Bag handling apparatus for a bag making machine,,1984-05-08,1984
4448589,Pyrolytic conversion of carbonaceous solids to fuel gas in quartz sand fluidized beds,,1984-05-15,1984
4450584,Microwave integrated circuit mixer,,1984-05-22,1984
4449683,"Aerodynamically contoured, low drag wing engine and engine nacelle combination",,1984-05-22,1984
D274080,Combined fish hook set and fish line snubber,,1984-05-29,1984
D274171,Physical exerciser,,1984-06-05,1984
4456724,Organic pigments,,1984-06-26,1984
4456019,Hairpiece and method of making same,,1984-06-26,1984
4457233,Aerial bomb,,1984-07-03,1984
4460467,Water purification device,,1984-07-17,1984
4464742,Stylus cleaner pad orientation in disc record player,,1984-08-07,1984
4463678,Hybrid shaped-charge/kinetic/energy penetrator,,1984-08-07,1984
D275054,Stool,,1984-08-14,1984
4467402,Vehicle lock illuminating system,,1984-08-21,1984
4469958,Electrical circuit for absolute position measuring device,,1984-09-04,1984
4469489,Coated composite modified silicon aluminum oxynitride cutting tools,,1984-09-04,1984
4471127,"1-5-Bis-(1,4-benzodioxin-2-yl)-3-azapentane-1,5-diols",,1984-09-11,1984
4472647,Circuit for interfacing with both TTL and CMOS voltage levels,,1984-09-18,1984
4475003,"Preparation of 1,1,1-trichloromethyl compounds",,1984-10-02,1984
4475437,Sear actuator,,1984-10-09,1984
4476835,"Method for delaying axial movement of a pump piston in a fuel _injection pump for combustion engines, and fuel injection pump for _completing the process",,1984-10-16,1984
4477955,Method of producing a lined structure,,1984-10-23,1984
4479644,In-mold labeler,,1984-10-30,1984
4480321,Semiconductor memory device,,1984-10-30,1984
4481502,Central smoke alarm and annunciator,,1984-11-06,1984
4482824,Tracking ROM drive and sense circuit,,1984-11-13,1984
4485409,Data acquisition system for large format video display,,1984-11-27,1984
4485762,Milk metering method and apparatus,,1984-12-04,1984
4485600,Compressible spacing and sealing apparatus for siding panel joints,,1984-12-04,1984
4487982,Inhibiting polymerization of vinyl aromatic monomers,,1984-12-11,1984
4489118,Soft moisture resistant tissue product,,1984-12-18,1984
4490295,Pure sodium salt of clavulanic acid,,1984-12-25,1984
4490281,Anticaking compositions for treating hygroscopic or water-soluble material in particulate form,,1984-12-25,1984
4489552,Automatic neutral point detecting system for hydraulic pump,,1984-12-25,1984
4491607,Mold release agents and means of application,,1985-01-01,1985
4493816,Insulation system for process vessel,,1985-01-15,1985
4495278,Process for making novel blood clotting enzyme compositions,,1985-01-22,1985
4497158,Process for filling pharmaceutical products highly viscous at room temperature into hard capsules,,1985-02-05,1985
4497495,Unitized wheel bearing seal with multiple lips,,1985-02-05,1985
4497446,Spreader,,1985-02-05,1985
4498872,Lifesaver trolling motor mount,,1985-02-12,1985
4502652,Process and apparatus for suppressing external load carrying wing flutter for aircraft,,1985-03-05,1985
4504234,Aiding mathematical learning,,1985-03-12,1985
4510570,Control system for presses,,1985-04-09,1985
4515926,Coating composition comprising bis-diene oligomers and bis-dieneophile oligomers,,1985-05-07,1985
PP5464,Carnation named Medea,,1985-05-07,1985
4518705,Three layer laminate,,1985-05-21,1985
4520130,Halosilane catalyst and process for making same,,1985-05-28,1985
4519751,Piezoelectric pump with internal load sensor,,1985-05-28,1985
4520022,Substituted vinyl cephalosporins,,1985-05-28,1985
D279041,Pants,,1985-06-04,1985
4521024,Apparatus for playing a game,,1985-06-04,1985
4524023,Bicyclodecyl ether sulfonates and compositions containing the same,,1985-06-18,1985
4524605,Porosimeter with detection by capacity variations,,1985-06-25,1985
4525781,Method of determining fluctuations in indicated mean effective pressure of engine and apparatus therefor,,1985-06-25,1985
4527060,Radiation image read-out method and apparatus,,1985-07-02,1985
4528067,Device for web removal from a cylinder,,1985-07-09,1985
4529293,Electrophotographic copying process and machine,,1985-07-16,1985
D279748,Display rack,,1985-07-23,1985
4532004,Method of manufacturing a semiconductor device,,1985-07-30,1985
4532259,"Bis[(fluoro- and chloro-methylthio)formamides], a process for their preparation and their use",,1985-07-30,1985
D279843,Animal head attachemnt for planters or the like,,1985-07-30,1985
4536373,Contact structure for use in catalytic distillation,,1985-08-20,1985
4536255,Extended nip press,,1985-08-20,1985
4537559,Venturi rotor apparatus for the generation of power,,1985-08-27,1985
D280459,Waste receptacle,,1985-09-03,1985
4541912,Cermet electrode assembly,,1985-09-17,1985
4541748,Serial printer with ink roller,,1985-09-17,1985
4546218,Suspension system for an overhead contact wire for electric traction vehicles,,1985-10-08,1985
4545687,Clock construction,,1985-10-08,1985
4547768,Toilet reservoir fill alarm,,1985-10-15,1985
4548931,Thiophosphonic acid ester pesticides,,1985-10-22,1985
4549984,Liquid detergent composition,,1985-10-29,1985
4551311,Sterilizer container,,1985-11-05,1985
4551997,Laminated padlock,,1985-11-12,1985
D281310,Automatic chemical analyzer,,1985-11-12,1985
4552422,Modular receptacle pin grid array,,1985-11-12,1985
4556513,"Process for the production of antibiotic 1-oxadethiacephalosporins, and intermediate",,1985-12-03,1985
D281626,Extension ladder stepdeck,,1985-12-03,1985
4557970,Laminate structure with improved acoustical absorption,,1985-12-10,1985
4559022,Toy vehicle with simulated headlights,,1985-12-17,1985
4560418,Wheeled suction cleaners,,1985-12-24,1985
4561575,Swing away tire carrier and hitch,,1985-12-31,1985
4562892,Rolling cutters for drill bits,,1986-01-07,1986
4562951,Method of making metallic glass-metal matrix composites,,1986-01-07,1986
D282205,Surgical rasp,,1986-01-14,1986
D282311,Cuff link or similar article,,1986-01-28,1986
4567354,Electronic instrument,,1986-01-28,1986
4566199,Sliding caliper,,1986-01-28,1986
4566503,Apparatus and method of setting up apparatus for shaping and trimming the leads of integrated components,,1986-01-28,1986
4566770,Mount for transparency film frame,,1986-01-28,1986
4567096,Hydrated alumina binder system,,1986-01-28,1986
4567619,Adjustable length cloth pad,,1986-02-04,1986
4569608,Printing apparatus with automatically interchangeable ribbon cartridges,,1986-02-11,1986
4570003,Process for the preparation of 4-hydroxy-6-methyl-2-pyrone,,1986-02-11,1986
D282634,Container body for liquids and the like,,1986-02-18,1986
4574333,Low density tantalum anode bodies,,1986-03-04,1986
4575564,Catalyst and process for hydroformylation of olefins,,1986-03-11,1986
4576694,Method for producing electrically insulated conductor,,1986-03-18,1986
RE32093,Aluminum oxide coated titanium-containing cemented carbide product,,1986-03-18,1986
4579513,Positive displacement screw machine with separation wall attached to slide valve,,1986-04-01,1986
4581619,Image forming apparatus,,1986-04-08,1986
4581503,Humidity control with adjustment for variations in element sensitivity,,1986-04-08,1986
4582094,Insulation for hot gas piping,,1986-04-15,1986
4584257,Photographic elements containing naphthylsulfonylethylthio heterocycle developement inhibitor precursor,,1986-04-22,1986
4584983,Archery bow stabilizer and embedded arrowhead remover,,1986-04-29,1986
4585117,Flight for link chain conveyor,,1986-04-29,1986
4585636,Process for the manufacture of purified phosphoric acid,,1986-04-29,1986
4586785,"Sodium iodide, light pipe",,1986-05-06,1986
4586716,Double bullseye for dart game,,1986-05-06,1986
D283706,Control panel and pedestal for automatic parts manipulator,,1986-05-06,1986
4587847,Method for indicating concealed deposits,,1986-05-13,1986
4589808,Power draw bar,,1986-05-20,1986
4591045,Method and device for aligning fish,,1986-05-27,1986
D284205,Suspendable bag,,1986-06-10,1986
4594691,Sonic well logging,,1986-06-10,1986
4594936,Hydraulic distributor for a servomechanism with reaction on the input component,,1986-06-17,1986
D284351,Washer control spring for a seat adjuster mechanism,,1986-06-24,1986
4596660,Fibrous media containing millimicron-sized particulates,,1986-06-24,1986
4597656,Folding type camera,,1986-07-01,1986
4598533,Lateral sealer device for vertical packaging machine,,1986-07-08,1986
4598736,Solenoid operated valve with balancing means,,1986-07-08,1986
4601505,Industrial safety pull hook,,1986-07-22,1986
4602980,Method for improving crystallinity of semiconductor ribbon,,1986-07-29,1986
4605572,Process for inhibiting corrosion of steel materials built in inorganic materials,,1986-08-12,1986
4607096,Azo pigments obtained by diazotizing in a dipolar aprotic organic solvent,,1986-08-19,1986
D285373,Pressed powder compact,,1986-08-26,1986
4609335,Supercharger with reduced noise and improved efficiency,,1986-09-02,1986
4609457,Operation of continuous extraction process,,1986-09-02,1986
4609946,Facsimile apparatus and duplicator,,1986-09-02,1986
D285463,Toy construction piece,,1986-09-02,1986
4611236,Masterslice semiconductor device,,1986-09-09,1986
4612727,Windows,,1986-09-23,1986
4613989,Police radar warning receiver,,1986-09-23,1986
4614147,"Machine for manufacturing structural members by braiding threads, and structural members obtained thereby",,1986-09-30,1986
4614274,Control system for automatic material handling crane,,1986-09-30,1986
D286136,Chain link,,1986-10-14,1986
4619253,Foil- or film-like bandage and process for using the same,,1986-10-28,1986
4619204,Driverless tugger vehicle and system,,1986-10-28,1986
4622465,Arrangement for determining the presence of specific substances in a liquid,,1986-11-11,1986
PP5800,Flowering Crab Apple Tree,,1986-11-18,1986
4623887,Reconfigurable remote control,,1986-11-18,1986
4624755,Preparation of ionic liquids for electrodeposition,,1986-11-25,1986
4626100,Wide field of view two-axis laser locator,,1986-12-02,1986
4626011,Bumper,,1986-12-02,1986
4626693,Remote multi-position information gathering system and method,,1986-12-02,1986
4628226,Method and arrangement for preventing cathode damage when switching on field emission electron guns,,1986-12-09,1986
4629661,Cutting insert and method of making the same,,1986-12-16,1986
D287526,Barbell,,1986-12-30,1986
4633099,Feedback circuit for a semiconductor active element sensor,,1986-12-30,1986
4635049,Apparatus for presenting image information for display graphically,,1987-01-06,1987
4638296,Directional signal switch and alternating lighting of rear lamps,,1987-01-20,1987
D287857,"Cutter for a sheet of film, paper, plastic or the like",,1987-01-20,1987
4639177,Book sewing machine with automatic separation of books,,1987-01-27,1987
4642423,Touch control system for use with or having a three-dimensionally curved touch surface,,1987-02-10,1987
4644060,Supercritical ammonia treatment of lignocellulosic materials,,1987-02-17,1987
4646319,Bidirectional bus coupler presenting peak impedance at carrier frequency,,1987-02-24,1987
D288417,Face panel for fluid level monitor,,1987-02-24,1987
4645903,Gas metal arc welding process,,1987-02-24,1987
4646985,Apparatus for winding and unwinding a cable of which one end makes electric contact with a fixed installation,,1987-03-03,1987
4650260,Variable leverage recoil mechanism,,1987-03-17,1987
D288924,Handset and stand telephone unit,,1987-03-24,1987
4652744,Fiber optic sensor for detecting very small displacements of a surface,,1987-03-24,1987
4654508,Electro-domestic oven having a catalytic reactor with a depression baffle,,1987-03-31,1987
4653238,Cylindrically modular above-ground housing units,,1987-03-31,1987
4653584,Maleimide-modified bioresistant polymers and enhanced oil recovery method employing same,,1987-03-31,1987
4654665,Radar system,,1987-03-31,1987
4654981,Drying apparatus for sliced veneer,,1987-04-07,1987
4654963,Method for making electrochemical cell having cast-in-place insulator,,1987-04-07,1987
4656089,Magnetic recording medium,,1987-04-07,1987
4657062,Roll tarp locking assembly,,1987-04-14,1987
4658247,"Pipelined, line buffered real-time color graphics display system",,1987-04-14,1987
4658041,Preparation of alkyl carbonates,,1987-04-14,1987
4659334,Particulate compositions used in petroleum systems comprising encapsulated materials,,1987-04-21,1987
4659494,Carpet cleaning composition contains a cellulose powder from a hardwood source,,1987-04-21,1987
4661821,Vandalism-resistant UHF antenna,,1987-04-28,1987
4660650,Sod cutting apparatus,,1987-04-28,1987
4662239,Divided flywheel,,1987-05-05,1987
4663622,Non-counterfeitable document system,,1987-05-05,1987
4670078,Process for heat-sealing thermoplastic conduits,,1987-06-02,1987
4670751,Eraser for electronic blackboard,,1987-06-02,1987
4673836,Motor with integral bracket brush holder,,1987-06-16,1987
4676018,Automatic hook setter and fishing rod holder,,1987-06-30,1987
D290682,Cork retriever,,1987-07-07,1987
4678867,Electrical device with protective shroud for flexible electrical cable extending therefrom,,1987-07-07,1987
4679978,Wheel lift towing assembly,,1987-07-14,1987
4683448,High sensitivity interferential electro-optical modulator,,1987-07-28,1987
4682871,Aperture value information switchable lens barrel,,1987-07-28,1987
4684648,Antimicrobial 1-substituted phenyl-4-oxoquinoline-3-carboxylic acid compounds and compositions thereof,,1987-08-04,1987
4685661,Method and mechanism for fixturing objects,,1987-08-11,1987
4692336,Self controlled release device for administering beneficial agent to recipient,,1987-09-08,1987
4691509,Open-end friction spinning machine,,1987-09-08,1987
4692676,Sewing machine driving apparatus,,1987-09-08,1987
4693780,Electrical isolation and leveling of patterned surfaces,,1987-09-15,1987
4693074,Combustion apparatus for a gas turbine engine,,1987-09-15,1987
4696169,Cryogenic support member,,1987-09-29,1987
4697447,Plug drawing of tubes and other hollow items,,1987-10-06,1987
4700509,"Sealing gasket between a door and its related shoulder on a cabinet, in particular of a refrigerator",,1987-10-20,1987
D292408,Copier,,1987-10-20,1987
4700710,Apertured adhesively applied body electrode apparatus and method,,1987-10-20,1987
4700976,Blind label,,1987-10-20,1987
4705079,Bedding coil spring unit and assembly method,,1987-11-10,1987
4707471,"Water-soluble aminated .beta.-1,3-bound D-glucan and composition containing same",,1987-11-17,1987
4707902,Mechanism for accurate register alignment of a blanket on a blanket or plate cylinder,,1987-11-24,1987
4714918,Window view control,,1987-12-22,1987
4714677,Protein modification to provide enzyme activity,,1987-12-22,1987
4720006,Apparatus for separating and conveying elongate articles,,1988-01-19,1988
4724332,Synchronous load lock-out control system for battery powered equipment,,1988-02-09,1988
4729760,Apparatus for the centrifugal separation of a mixture of phases,,1988-03-08,1988
4730687,Steering force control device for power steering system,,1988-03-15,1988
4730860,Mechanical vibrating shovel,,1988-03-15,1988
4730576,Small animal washing and drying apparatus,,1988-03-15,1988
4731104,Method for controlling yellow nutsedge using Puccinia canaliculata,,1988-03-15,1988
RE32628,Curable compositions based on epoxy resins,,1988-03-22,1988
4738871,Heat-sensitive recording head and method of manufacturing same,,1988-04-19,1988
4742483,Laser printer maintenance system,,1988-05-03,1988
4743051,Quick connect coupling assembly capable of quick or slow disconnection,,1988-05-10,1988
4742607,Transmission disassembly tool and method,,1988-05-10,1988
4745168,Plastic lens and method of manufacturing thereof,,1988-05-17,1988
D295733,Tire,,1988-05-17,1988
4744374,"Hydrophobic, crystalline, microporous silaceous materials of regular geometry",,1988-05-17,1988
4746424,Floating swimming pool skimmer,,1988-05-24,1988
4748798,Apparatus for automatically loading nuclear fuel pellets,,1988-06-07,1988
4749964,Superregenerative detector having a saw device in the feedback circuit,,1988-06-07,1988
4750638,Trash organizer,,1988-06-14,1988
4754068,"1,3-bis(3-aminophenoxy)-5-halogenobenzenes and process for their preparation",,1988-06-28,1988
D296700,Turret cutting machine,,1988-07-12,1988
4757090,Direct tableting acetaminophen compositions,,1988-07-12,1988
4758880,Video matte generator,,1988-07-19,1988
4761725,Digitally controlled A.C. to D.C. power conditioner,,1988-08-02,1988
4761290,Process for making dough products,,1988-08-02,1988
4761825,TVRO earth station receiver for reducing interference and improving picture quality,,1988-08-02,1988
4766168,Stabilized polyacetal compositions,,1988-08-23,1988
4771876,Apparatus for channelling rows of articles into selected conveyors,,1988-09-20,1988
4773367,Internal combustion engine with improved bearing arrangement between connecting rod and crankpin,,1988-09-27,1988
4775195,Hydraulic systems,,1988-10-04,1988
4776659,Optical coupler integrated with light emitter and detector units,,1988-10-11,1988
4778606,Method and apparatus for separating polychlorinated biphenyls from fluidizable solids,,1988-10-18,1988
4783675,Image recording method,,1988-11-08,1988
4785446,Distributed bit switching of a multistage interconnection network,,1988-11-15,1988
4785499,Door shoe for glass doors,,1988-11-22,1988
4785561,Snow removal method,,1988-11-22,1988
4787793,Bolt guard,,1988-11-29,1988
4789039,Air-cushion element for air-cushion transport equipment,,1988-12-06,1988
4788891,Planetary gear having non-circular gears,,1988-12-06,1988
4789831,Producing pseudocolor magnetic resonance images,,1988-12-06,1988
4790932,N-alkyl and N-alkenyl aspartic acids as co-collectors for the flotation of non-sulfidic ores,,1988-12-13,1988
4790939,Method of improving SVI of mixed liquor in aeration tank,,1988-12-13,1988
4793993,Crosslinking of hair thiols,,1988-12-27,1988
4793323,Single-use self-heating container for liquids and/or solids,,1988-12-27,1988
4796837,Leg seat track fitting with improved bearing member,,1989-01-10,1989
4798220,Thermo blanket,,1989-01-17,1989
4803703,Apparatus and method for fine synchronization of a communication receiver,,1989-02-07,1989
4804478,Method and an arrangement for the treatment and disinfection of swimming and bathing reservoir water using chlorine and ozone,,1989-02-14,1989
4806545,"(-)-1.beta.-ethyl-1.alpha.-hydroxymethyl-1,2,3,4,6,7,12, 12B.alpha.-octahydroindolo(2,3-A)quinolizine, process for its preparation and pharmaceutical compositions containing same",,1989-02-21,1989
4807844,Unitary mold for making ice sculpture,,1989-02-28,1989
D300167,Handle for a fishing rod,,1989-03-07,1989
4813214,Radial throttle control,,1989-03-21,1989
4817026,Device and method for filtering weight indicative signal from weighing device,,1989-03-28,1989
4815239,Apparatus for production of involute gear tooth flanks,,1989-03-28,1989
4816913,Pixel interpolation circuitry as for a video signal processor,,1989-03-28,1989
4816350,Gradient radiation image conversion sheet,,1989-03-28,1989
4819037,Semiconductor device,,1989-04-04,1989
4818275,Herbicidal aryl triazolinones,,1989-04-04,1989
4819620,Endoscope guide pipe,,1989-04-11,1989
4820528,Sweetener composition,,1989-04-11,1989
4822146,Optical modulation element,,1989-04-18,1989
4822371,Reinforced elastic sleeve for use with a limb prosthetic device,,1989-04-18,1989
4824431,Centrifugal concentrator,,1989-04-25,1989
4829338,Electrophotographic device with improved bead pickoff arrangement,,1989-05-09,1989
4828270,Ball game device,,1989-05-09,1989
4829893,Cereal-grain polishing apparatus,,1989-05-16,1989
4830819,Composition for fixing metal powder molding at sintering,,1989-05-16,1989
4833036,Polyalkylene carbonate hot melt adhesive,,1989-05-23,1989
4832520,Book spine label,,1989-05-23,1989
4836208,Electrode assembly for sensing heart activity,,1989-06-06,1989
